uid,recommendations
30187,"['Hyouka', 'Gosick', 'Ranpo Kitan: Game of Laplace', 'Kamisama no Memochou', 'Shinrei Tantei Yakumo', 'Tasogare Otome x Amnesia', 'Death Parade', 'Subete ga F ni Naru', 'Meitantei Conan', 'Psycho-Pass', 'Ghost Hunt', 'Kyoto Teramachi Sanjou no Holmes', 'HaruChika: Haruta to Chika wa Seishun suru', 'Undead Girl Murder Farce', 'Bokura wa Minna Kawai-sou', 'Violet Evergarden', 'Housekishou Richard-shi no Nazo Kantei', 'Koyomimonogatari', 'Yamato Nadeshiko Shichihenge♥', 'Boogiepop wa Warawanai (2019)', 'Kusuriya no Hitorigoto', 'Bungou Stray Dogs 2nd Season', 'Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation', 'Shuangsheng Lingtan', 'Kyokou Suiri', 'Dantalian no Shoka', 'Kabukichou Sherlock', 'Natsume Yuujinchou', 'Un-Go', 'Boku dake ga Inai Machi', 'Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note']"
25939,"['Kidou Tenshi Angelic Layer', 'Venus Project: Climax', 'Fate/kaleid liner Prisma☆Illya', 'Saki']"
2317,"['Hige wo Soru. Soshite Joshikousei wo Hirou.', 'Kashimashi: Girl Meets Girl']"
51252,"['Ansatsu Kyoushitsu', 'Princess Principal', 'Tantei wa Mou, Shindeiru.', 'Assault Lily: Bouquet', 'Kage no Jitsuryokusha ni Naritakute!', 'Grisaia: Phantom Trigger The Animation', 'Goblin Slayer', 'The iDOLM@STER Cinderella Girls']"
4515,['Happy Happy Clover']
5258,"['Slam Dunk', 'Grappler Baki: Saidai Tournament-hen', 'Grappler Baki (TV)', 'Ashita no Joe 2 (Movie)', 'Shijou Saikyou no Deshi Kenichi', 'Full Metal Panic!', 'Eyeshield 21', 'Rainbow: Nisha Rokubou no Shichinin', 'Souten Kouro']"
14833,"['Ookami to Koushinryou', 'Hataraku Maou-sama!', 'Log Horizon', 'Yuusha, Yamemasu', 'Madan no Ou to Vanadis', 'Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.', 'Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen', 'Junketsu no Maria', 'Soredemo Sekai wa Utsukushii', 'Grancrest Senki', 'Zero no Tsukaima', 'No Game No Life', 'Genjitsu Shugi Yuusha no Oukoku Saikenki Part 2', 'Overlord', 'Ginga Eiyuu Densetsu', 'High School DxD', 'Romeo x Juliet', 'Hagure Yuusha no Aesthetica', 'Seiken no Blacksmith', 'Magi: Sinbad no Bouken (TV)', 'Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita', 'Genjitsu Shugi Yuusha no Oukoku Saikenki', 'Dance in the Vampire Bund', 'Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka', 'Tensai Ouji no Akaji Kokka Saisei Jutsu', 'Outbreak Company', 'Helck', 'Shuumatsu no Izetta', 'Tensei shitara Slime Datta Ken 2nd Season Part 2', 'Darling in the FranXX', 'Juuni Kokuki', 'Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou', 'Akuyaku Reijou nanode Last Boss wo Kattemimashita', 'Gate: Jieitai Kanochi nite, Kaku Tatakaeri', 'Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen', 'C: The Money of Soul and Possibility Control', 'Ookami to Koushinryou II', 'Sword Art Online', 'Shinmai Maou no Testament', 'Kannagi', 'Nishi no Yoki Majo: Astraea Testament', 'Accel World', 'Night Wizard', 'Kyoukaisenjou no Horizon', 'Rokka no Yuusha', 'Ichiban Ushiro no Daimaou', 'Senyuu.', 'Kidou Senshi Gundam SEED Destiny', 'Akagami no Shirayuki-hime', 'Mouretsu Pirates', 'Code Geass: Hangyaku no Lelouch', 'Jormungand', 'Berserk: Ougon Jidai-hen I - Haou no Tamago', 'Jinrui wa Suitai Shimashita', 'Goblin Slayer']"
35730,['Nurse Witch Komugi-chan R']
1747,"['Akira', 'Planetes', 'Pale Cocoon', 'Ouritsu Uchuugun: Honneamise no Tsubasa', 'Ergo Proxy', 'Suisei no Gargantia', 'Sakasama no Patema', 'No.6', 'Chikyuugai Shounen Shoujo', 'Eden (ONA)', 'Shingeki no Kyojin', 'Venus Senki', 'Rakuen Tsuihou', 'Mugen no Ryvius', 'Megazone 23', 'Cyberpunk: Edgerunners', 'Deca-Dence', 'Appleseed (Movie)', 'Norageki!', 'Uchuu Kyoudai', 'Mujin Wakusei Survive', 'Blue Gender']"
2234,['Hetalia Axis Powers']
177,"['Cardcaptor Sakura', 'Pandora Hearts', 'InuYasha', 'Princess Tutu', 'Kobato.', 'Cardcaptor Sakura Movie 2: Fuuin Sareta Card', 'Erementar Gerad', 'Mahou Shoujo Madoka★Magica', 'Sword Art Online', 'Yu☆Gi☆Oh! Arc-V', 'D.N.Angel', 'Yami to Boushi to Hon no Tabibito', 'Kamisama no Inai Nichiyoubi', 'xxxHOLiC', 'Tales of Symphonia The Animation: Sylvarant-hen', 'Akatsuki no Yona', 'Kino no Tabi: The Beautiful World', 'Naruto: Shippuuden Movie 6 - Road to Ninja', 'Fate/Zero', 'Nagi no Asu kara', 'Zetsuen no Tempest', 'Clamp Gakuen Tanteidan', 'Flip Flappers', 'Deltora Quest', 'Hitsugi no Chaika', 'Fullmetal Alchemist: Brotherhood', 'Scrapped Princess', 'Amnesia', 'Grimms Notes The Animation', 'Mirai Shounen Conan', 'X', 'Dragon Crisis!', 'D.Gray-man', 'Hakkenden: Touhou Hakken Ibun', 'Bishoujo Senshi Sailor Moon', 'Samurai Champloo', 'Magi: The Labyrinth of Magic', 'Chrno Crusade', 'Fushigi Yuugi', 'Noein: Mou Hitori no Kimi e', 'Madlax', 'Guilty Crown', 'Gensoumaden Saiyuuki', '.hack//Quantum', 'Kaiba', 'Arata Kangatari', 'Tales of the Abyss', '.hack//Sign', 'Suzumiya Haruhi no Yuuutsu', 'Clannad', 'Code Geass: Hangyaku no Lelouch', 'Druaga no Tou: The Aegis of Uruk', 'Ore no Imouto ga Konnani Kawaii Wake ga Nai', '07-Ghost', 'Hatenkou Yuugi', 'Ginga Tetsudou 999', 'Fullmetal Alchemist', 'Full Moon wo Sagashite', 'Ijigen no Sekai El-Hazard', 'Shinpi no Sekai El-Hazard (TV)', 'Magic Knight Rayearth']"
835,['Baby Princess 3D Paradise 0 [Love]']
40530,"['Gamers!', 'Yahari Ore no Seishun Love Comedy wa Machigatteiru.', 'Horimiya', 'NHK ni Youkoso!', 'School Days', '3D Kanojo: Real Girl', 'Ore wo Suki nano wa Omae dake ka yo', 'Net-juu no Susume', 'Mamahaha no Tsurego ga Motokano datta', 'Hige wo Soru. Soshite Joshikousei wo Hirou.', 'Wotaku ni Koi wa Muzukashii', 'Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai', 'Romantic Killer', 'Kanojo, Okarishimasu', 'Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken', 'Irozuku Sekai no Ashita kara', 'Komi-san wa, Comyushou desu.', 'ReLIFE', 'Boku wa Tomodachi ga Sukunai', 'Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku', 'Hibike! Euphonium', 'Baka to Test to Shoukanjuu', 'Shoujo-tachi wa Kouya wo Mezasu', 'Netoge no Yome wa Onnanoko ja Nai to Omotta?', 'Kareshi Kanojo no Jijou', 'Saenai Heroine no Sodatekata', 'Make Heroine ga Oosugiru!', 'Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!', 'Kami nomi zo Shiru Sekai', 'Hyouka', 'High Score Girl']"
2913,"['Mujin Wakusei Survive', 'Araiguma Rascal']"
23623,"['Barakamon', 'Kiniro Mosaic', 'Hello!! Kiniro Mosaic', 'Minami-ke Tadaima', '3-gatsu no Lion', 'K-On!', 'Nichijou', 'Ichigo Mashimaro', 'Usagi Drop']"
9346,"[""Yu☆Gi☆Oh! 5D's""]"
42697,"['Nissan Note x The World of Golden Eggs', 'Yodel no Onna', 'JU Chuuko Jidousha Hanbaishi x Peeping Life']"
2521,"['Juusou Kikou Dancougar Nova', 'Gunparade March: Arata Naru Kougunka', 'Kidou Butouden G Gundam']"
5267,"['Ginga Nagareboshi Gin', 'Genshi Shounen Ryuu', 'Shingeki no Kyojin', 'Utopa']"
9938,"['Aria the Animation', 'Kiniro Mosaic', 'Gosick', 'Usagi Drop', 'Ristorante Paradiso', 'Tamayura: Hitotose', 'Kobato.', 'Eikoku Koi Monogatari Emma', 'Hanasaku Iroha', 'Binchou-tan', 'Romeo no Aoi Sora', 'Kowarekake no Orgel', 'Hanayamata', '3-gatsu no Lion', 'Taishou Otome Otogibanashi', 'Oushitsu Kyoushi Heine', 'Taishou Yakyuu Musume.', 'Yoshinaga-sanchi no Gargoyle', 'Gochuumon wa Usagi desu ka?', 'Seiken no Blacksmith', 'Kashimashi: Girl Meets Girl', 'Ookami to Koushinryou', 'Soredemo Sekai wa Utsukushii', 'Yume-iro Pâtissière SP Professional', 'Nagareboshi Lens', 'Tamako Market', 'Fruits Basket', 'Aishiteruze Baby★★', 'Chibi☆Devi!', 'Otome Youkai Zakuro', 'Dansai Bunri no Crime Edge', 'Natsume Yuujinchou']"
21177,"['Code Geass: Hangyaku no Lelouch', 'Kyoukaisenjou no Horizon', 'Tenkuu no Escaflowne', 'Nobunagun', 'Death Note', 'Oda Nobuna no Yabou', 'Fate/Zero', 'Code Geass: Hangyaku no Lelouch R2', 'Kuromukuro', 'Chrno Crusade', 'Air Gear', 'Tengen Toppa Gurren Lagann', 'Aquarion Evol', 'Nobunaga Concerto', 'Brave 10', 'Fuuun Ishin Dai☆Shougun', 'Densetsu no Yuusha no Densetsu', 'Kurogane no Linebarrels']"
17247,"['Black Bullet', 'Seireitsukai no Blade Dance', 'Clockwork Planet', 'Seikoku no Dragonar', 'Absolute Duo', 'Accel World', 'Zero no Tsukaima', 'Sword Art Online', 'Gosick', 'Sekirei', 'Plastic Memories', 'Fate/stay night: Unlimited Blade Works', 'Fullmetal Alchemist: Brotherhood', 'Aoki Hagane no Arpeggio: Ars Nova', 'Btooom!', 'Toaru Majutsu no Index', 'Baka to Test to Shoukanjuu', 'Fantasista Doll', 'Rakudai Kishi no Cavalry', 'Naruto: Shippuuden', 'Beatless', 'Mahou Sensou', 'Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka', 'Hand Shakers', 'C: The Money of Soul and Possibility Control', 'C³', 'Haiyore! Nyaruko-san', 'Koutetsu Tenshi Kurumi', 'Itsuka Tenma no Kuro Usagi', 'Oniichan dakedo Ai sae Areba Kankeinai yo ne!', 'Kidou Tenshi Angelic Layer', 'Hagure Yuusha no Aesthetica', 'Code Geass: Hangyaku no Lelouch', 'Gakusen Toshi Asterisk', 'Nanatsu no Maken ga Shihai suru', 'Mahouka Koukou no Rettousei', 'Elfen Lied', 'Kuroshitsuji', 'Rozen Maiden', 'Chobits', 'Konjiki no Gash Bell!!', 'Shaman King', 'Otome Youkai Zakuro']"
298,"['Sword Art Online', 'Hai to Gensou no Grimgar', 'Yu☆Gi☆Oh! VRAINS', 'Log Horizon', 'Summer Wars', ""DS Anime Soushuuhen '98"", 'Accel World', 'Makai Senki Disgaea', 'Kouryuu Densetsu Villgust', 'Yu☆Gi☆Oh! Duel Monsters GX']"
118,['Arata Kangatari']
555,['Tatakae!! Iczer-1']
17917,['Gundam Build Fighters']
40151,['Renou Xueyuan']
1448,"['Cowboy Bebop', 'Yuusha Tokkyuu Might Gaine', 'Kikou Kantai Dairugger XV', 'Yoroiden Samurai Troopers', 'Sei Juushi Bismarck', 'Chou Denji Machine Voltes V', 'Kousoku Denjin Albegus', 'Chou Denji Robo Combattler V']"
34451,"['Bungou Stray Dogs 2nd Season', 'One Punch Man', 'Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka', 'Durarara!!', 'Jujutsu Kaisen', 'Bungou Stray Dogs', 'Darker than Black: Kuro no Keiyakusha', 'Princess Principal', 'Gintama', 'Hamatora The Animation', 'Dorohedoro', 'Cike Wu Liuqi']"
2799,"['Candy Candy', 'Kaizoku Oujo', 'Ashita no Nadja']"
6901,['Shadowverse']
17879,['Sword Art Online: Sword Art Offline']
53730,"['Hazurewaku no ""Joutai Ijou Skill"" de Saikyou ni Natta Ore ga Subete wo Juurin suru made', 'Dead Mount Death Play', 'Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei', 'Arifureta Shokugyou de Sekai Saikyou', 'One Punch Man', 'Isekai Ojisan', 'Xian Wang de Richang Shenghuo']"
1563,"['Ginga Eiyuu Densetsu', 'Tatakae!! Iczer-1', 'Tenkuu no Escaflowne', 'Kidou Senshi Zeta Gundam', 'Kannazuki no Miko', 'Sakura Taisen: Katsudou Shashin', 'Bishoujo Senshi Sailor Moon']"
257,"['Tenjou Tenge', 'Freezing', ""Queen's Blade: Rurou no Senshi"", 'Sekirei', 'Koihime†Musou', 'Hyakka Ryouran: Samurai Girls', 'Senran Kagura', 'Manyuu Hikenchou', 'Ben-To', 'Fushigi no Kuni no Miyuki-chan', 'Najica Dengeki Sakusen', 'K', 'AIKa R-16: Virgin Mission', 'Gantz', 'Rokudou no Onna-tachi', 'Nobunagun', 'High School DxD', 'Samurai Girl Real Bout High School', 'Campione! Matsurowanu Kamigami to Kamigoroshi no Maou', 'Junjou Romantica', 'Maken-Ki!', 'Sengoku Basara', 'Sousei no Aquarion', 'Zettai Shougeki: Platonic Heart', 'Natsuki Crisis', 'SD Gundam Sangokuden Brave Battle Warriors', 'Air Gear', 'Kämpfer', 'Shijou Saikyou no Deshi Kenichi', 'Tokyo Majin Gakuen Kenpuuchou: Tou', 'Kakutou Bijin Wulong', 'To Heart: Remember My Memories Specials', 'Rosario to Vampire Capu2', 'Shin Koihime†Musou: Otome Tairan']"
3731,"['Lovely★Complex', 'Clannad: After Story', 'Nodame Cantabile', 'Special A', 'Marmalade Boy', 'Ookami Shoujo to Kuro Ouji', 'Kareshi Kanojo no Jijou', 'Kaichou wa Maid-sama!', 'Suzuka', 'Skip Beat!', 'Kimi ni Todoke', 'Ao Haru Ride', 'Hana yori Dango', 'Suki tte Ii na yo.', 'Gekkan Shoujo Nozaki-kun', 'Clannad', 'Kamisama Hajimemashita', 'Kobato.', 'Ai Yori Aoshi', 'Nana', 'Toshokan Sensou', 'Tonari no Kaibutsu-kun', 'School Rumble', 'Fruits Basket', 'Kodomo no Omocha (TV)', 'Yume-iro Pâtissière', 'Hanasakeru Seishounen', 'Mitsu x Mitsu Drops', 'Peach Girl', 'Toradora!', 'B-gata H-kei', 'Aho Girl', 'Horimiya', 'Daitoshokan no Hitsujikai', 'Golden Time', 'InuYasha', 'Furiko', 'Maison Ikkoku', 'Paradise Kiss', 'Bishoujo Senshi Sailor Moon', 'Daa! Daa! Daa!', 'Aishiteruze Baby★★', 'Bokura ga Ita', 'Rizelmine', 'Baby☆Love', 'Rec', 'Kiniro no Corda: Primo Passo', 'Idol Densetsu Eriko', 'Tonagura!', 'Yume-iro Pâtissière SP Professional', 'Kimi ni Todoke 2nd Season', 'Tteotda Keunyeo!!']"
1239,"['Mahou Shoujo Madoka★Magica', 'Princess Tutu', 'Smile Precure!', 'Mahou Shoujo Lyrical Nanoha', 'Go! Princess Precure']"
54794,"['Lycoris Recoil', 'Trigun Stampede', 'Armitage III', ""Vivy: Fluorite Eye's Song"", 'Code Geass: Hangyaku no Lelouch', 'NieR:Automata Ver1.1a', 'Gatchaman Crowds', 'Tiger & Bunny', 'Witchblade', 's.CRY.ed', 'SSSS.Gridman', 'Ergo Proxy']"
15195,"['Hetalia World★Stars', 'Ani ni Tsukeru Kusuri wa Nai!', 'Makura no Danshi']"
18205,['Danshi Koukousei no Nichijou']
37657,['Sengoku Basara Movie: The Last Party']
1682,"['Accel World', 'Bishoujo Yuugekitai Battle Skipper', 'Soukyuu no Fafner: Dead Aggressor', 'Koukaku Kidoutai: Stand Alone Complex', 'The Animatrix', 'Arve Rezzle: Kikaijikake no Yousei-tachi', 'Rakuen Tsuihou', 'Guilty Crown', 'Zegapain', 'RD Sennou Chousashitsu', 'I: Wish You Were Here', 'Paprika', 'Yumekui Merry', 'Akira', '.hack//Liminality']"
132,"['Black Cat (TV)', 'Hamatora The Animation', 'Gintama', 'Bungou Stray Dogs', 'Bus Gamer', 'Hunter x Hunter (2011)', 'Darker than Black: Kuro no Keiyakusha', 'Cowboy Bebop', 'Kamikaze Kaitou Jeanne', 'Rurouni Kenshin: Meiji Kenkaku Romantan', 'Hunter x Hunter', 'Tiger & Bunny', 'Trigun', 'Gintama.', 'SKET Dance', 'Code:Breaker', 'Katekyou Hitman Reborn!', 'R.O.D: The TV', 'K', 'Monochrome Factor', '.hack//Sign', 'Re:␣Hamatora', 'Yuu☆Yuu☆Hakusho', 'The SoulTaker: Tamashii-gari', 'Ookami-san to Shichinin no Nakama-tachi', 'Shonan Junai Gumi!', 'X', 'Dragon Ball Z', 's.CRY.ed', 'Gensoumaden Saiyuuki', 'Karakuri Zoushi Ayatsuri Sakon', 'Zombie-Loan', 'Hellsing', 'Devil May Cry', 'Kaichou wa Maid-sama!', 'Senkou no Night Raid', 'Gad Guard', 'Toaru Majutsu no Index']"
1710,"['Dennou Boukenki Webdiver', 'Senki Zesshou Symphogear', 'Gundam Build Fighters', 'Marvel Disk Wars: The Avengers', 'Net Ghost Pipopa', 'Sword Art Online', 'Kidou Senshi Gundam: Tekketsu no Orphans', 'Dragon Drive', 'Subarashiki Kono Sekai The Animation', 'Fantasista Doll', 'Plawres Sanshirou', 'Sacred Seven', 'Summer Wars', 'Medarot Damashii', 'Medarot', 'Kidou Tenshi Angelic Layer', 'Accel World', 'Heroman']"
2553,"['Alps no Shoujo Heidi', 'Densetsu Kyojin Ideon: Hatsudou-hen', 'Momoko, Kaeru no Uta ga Kikoeru yo.', 'Figure 17: Tsubasa & Hikaru', 'Binchou-tan', 'Candy Candy', 'Shoukoushi Cedie']"
53516,"['Kenja no Mago', 'Mushoku Tensei: Isekai Ittara Honki Dasu', 'Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito', 'No Game No Life', 'Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen', 'Kono Subarashii Sekai ni Shukufuku wo! 3', 'Kage no Jitsuryokusha ni Naritakute!', 'Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru', 'Magi: The Kingdom of Magic', 'Mob Psycho 100', 'Dragon Ball', ""Knight's & Magic"", 'Tensei shitara Slime Datta Ken', 'Isekai Maou to Shoukan Shoujo no Dorei Majutsu', 'Heion Sedai no Idaten-tachi']"
21439,"['Kiniro no Corda: Blue♪Sky', 'IDOLiSH7', 'Love Live! School Idol Project 2nd Season']"
33761,"['Itou Junji: Collection', 'Vatican Kiseki Chousakan']"
41226,"['Ijiranaide, Nagatoro-san', 'Karakai Jouzu no Takagi-san', 'Aho Girl', 'Himouto! Umaru-chan', 'Tejina-senpai', 'Senpai ga Uzai Kouhai no Hanashi', 'Uchi no Kaisha no Chiisai Senpai no Hanashi', 'Tomo-chan wa Onnanoko!', 'Grand Blue', 'Sewayaki Kitsune no Senko-san', 'Dagashi Kashi', 'Toradora!', 'Chuunibyou demo Koi ga Shitai!', 'Eiken: Eikenbu yori Ai wo Komete', 'Wotaku ni Koi wa Muzukashii', 'Ore Monogatari!!', 'Golden Time', 'Kimi no Suizou wo Tabetai', 'Okusama ga Seitokaichou!', 'Tanaka-kun wa Itsumo Kedaruge', 'Chio-chan no Tsuugakuro', 'NHK ni Youkoso!', 'Hajimete no Gal', 'Tteotda Keunyeo!!', 'Gabriel DropOut', 'Suzumiya Haruhi no Yuuutsu', 'Sono Bisque Doll wa Koi wo Suru', 'Demi-chan wa Kataritai', 'Murenase! Seton Gakuen', 'Danshi Koukousei no Nichijou']"
30383,"['Code Geass: Hangyaku no Lelouch', 'Amagi Brilliant Park', 'Robotics;Notes', 'Koukyoushihen Eureka Seven', 'C: The Money of Soul and Possibility Control', '86 Part 2', '91 Days', 'RoboMasters the Animated Series', 'Hai to Gensou no Grimgar', 'Uchuu no Stellvia', 'Plastic Memories', 'Durarara!!', 'Seikaisuru Kado', 'Kanata no Astra']"
7601,"['Ozanari Dungeon: Kaze no Tou', 'Kouryuu Densetsu Villgust', 'Haou Taikei Ryuu Knight: Adeu Legend']"
1554,"['Air', 'Coquelicot-zaka kara', 'Nanaka 6/17', 'Kotoura-san', 'Koi Kaze', 'Meitantei Conan', 'Futatsu no Spica', 'Tenki no Ko', 'Kimi no Na wa.', 'Umi Monogatari: Anata ga Ite Kureta Koto', 'Uta∽Kata', 'H2O: Footprints in the Sand', 'Barakamon', 'Binbou Shimai Monogatari', 'Recorder to Randoseru Do♪', 'Hitohira', 'Yokohama Kaidashi Kikou: Quiet Country Cafe', 'Sentimental Journey', 'Omoide Poroporo', 'Bokura ga Ita', 'Shingetsutan Tsukihime', 'Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.', 'Natsume Yuujinchou', 'Lamune']"
39477,['Saiki Kusuo no Ψ-nan']
18139,"['Nichijou', 'Sakamoto desu ga?', 'Karakai Jouzu no Takagi-san', 'Saiki Kusuo no Ψ-nan', 'Danshi Koukousei no Nichijou', 'Aharen-san wa Hakarenai', 'Gintama', 'Azumanga Daiou The Animation', 'Ueno-san wa Bukiyou', 'Tonari no Yarou', 'Tonari no Kaibutsu-kun', 'Gin no Saji', 'Kyoukai no Rinne', 'Fumikiri Jikan', 'Tsurezure Children', 'Kyou no Asuka Show', 'Danna ga Nani wo Itteiru ka Wakaranai Ken', 'Initial D First Stage', 'Abenobashi Mahou☆Shoutengai', 'Binbougami ga!', 'Senyuu.', 'Oneechan ga Kita', 'Gakkatsu!', 'Ani ni Tsukeru Kusuri wa Nai!', 'Kubo-san wa Mob wo Yurusanai', 'Pupipo!', 'Sakigake!! Cromartie Koukou', 'No Game No Life', 'High Score Girl', 'Handa-kun', 'Tanaka-kun wa Itsumo Kedaruge']"
2931,"['Natsume Yuujinchou', 'Mushishi', 'Wagaya no Oinari-sama.', 'Mouryou no Hako', 'Flying Witch', 'Pupipo!', 'Figure 17: Tsubasa & Hikaru', 'Re-Kan!', 'xxxHOLiC', 'Bannou Yasai Ninninman', 'Zettai Shounen', 'Kamichu!', 'Alps no Shoujo Heidi', 'Takane no Jitensha', 'Cheonnyeon-yeowoo Yeowoobi', 'Shinreigari', 'PetoPeto-san', 'Binbou Shimai Monogatari', 'Dennou Coil', 'Miyori no Mori', 'Zoku Natsume Yuujinchou', 'Blood-C']"
239,"['Monster', 'Romeo x Juliet', 'Mononoke', '91 Days', 'Death Note', 'Kuroshitsuji', 'Code Geass: Hangyaku no Lelouch', 'Gungrave', ""Le Chevalier D'Eon"", 'Samurai 7', 'Kaiba', 'Shoujo Kakumei Utena', 'Ergo Proxy', 'Hellsing Ultimate', 'Argento Soma', 'Les Misérables: Shoujo Cosette', 'Nana', 'Speed Grapher', 'Hachimitsu to Clover', 'Kenpuu Denki Berserk', 'Princess Tutu', 'Clannad', 'Skip Beat!', 'Kanata no Astra', 'Devilman: Crybaby', 'Kono Danshi, Mahou ga Oshigoto desu.', 'Uchouten Kazoku', 'Baccano!', 'Ginga Eiyuu Densetsu', 'Rurouni Kenshin: Meiji Kenkaku Romantan', 'Mugen no Juunin', 'Shingeki no Kyojin', 'Migi to Dali', 'Fate/Zero', 'Vinland Saga', 'Kindaichi Shounen no Jikenbo Returns 2nd Season', 'Higurashi no Naku Koro ni', 'Kemono no Souja Erin', 'Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen', 'Masamune-kun no Revenge', 'Shangri-La', 'Touhai Densetsu Akagi: Yami ni Maiorita Tensai', 'Tekkon Kinkreet', 'Uchuu no Kishi Tekkaman Blade', 'Jigoku Shoujo', 'Ayakashi: Japanese Classic Horror', 'Seikimatsu Occult Gakuin', 'Last Exile', 'Shigofumi', 'Nishi no Yoki Majo: Astraea Testament', 'Shinseiki Evangelion', 'School Days', 'Kuuchuu Buranko', 'Vampire Hunter D (2000)', 'Ibarahime Mata wa Nemurihime', 'Yuureisen', 'Area 88 (TV)', 'Takarajima', 'Elfen Lied', 'Higashi no Eden', 'Zetsuen no Tempest', 'Arslan Senki (TV)']"
5909,"['Seitokai Yakuindomo', 'Lucky☆Star', 'GJ-bu', 'Baka to Test to Shoukanjuu', 'Boku wa Tomodachi ga Sukunai', 'Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu', 'Suzumiya Haruhi no Yuuutsu', 'Kore wa Zombie desu ka?', 'D-Frag!', 'Hayate no Gotoku!', 'Genshiken', 'MM!', 'Hentai Ouji to Warawanai Neko.', 'Gamers!', 'Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen', 'Sayonara Zetsubou Sensei', 'Sora no Otoshimono', 'Joshiraku', 'Kitaku-bu Katsudou Kiroku', 'Koi to Senkyo to Chocolate', 'Medaka Box', 'K-On!', 'Working!!', 'Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru', 'Kami nomi zo Shiru Sekai', 'Acchi Kocchi', 'IS: Infinite Stratos 2', 'Sakura Trick', 'Haiyore! Nyaruko-san', 'To LOVE-Ru Darkness', 'Ore no Kanojo to Osananajimi ga Shuraba Sugiru', 'Love Lab', 'Heppoko Jikken Animation Excel♥Saga', 'Oniichan dakedo Ai sae Areba Kankeinai yo ne!', 'Saenai Heroine no Sodatekata', 'Kotoura-san', 'Inou-Battle wa Nichijou-kei no Naka de', 'Yuru Yuri', 'Bakemonogatari', 'Code Geass: Hangyaku no Lelouch', 'High School DxD', 'Netoge no Yome wa Onnanoko ja Nai to Omotta?', 'Mangirl!', 'Haiyoru! Nyaruani', 'Saki', 'Toradora!', 'Ichigo Mashimaro', 'Kannagi', 'Rosario to Vampire Capu2', 'Clannad', 'Gintama', 'A-Channel', 'Yahari Ore no Seishun Love Comedy wa Machigatteiru.', 'Yamato Nadeshiko Shichihenge♥', 'Akaneiro ni Somaru Saka', 'Itsuka Tenma no Kuro Usagi', 'Seitokai Yakuindomo OVA', 'SKET Dance', 'Mangaka-san to Assistant-san to The Animation', 'Paniponi Dash!', 'Kami nomi zo Shiru Sekai: Megami-hen', 'Kore wa Zombie desu ka? of the Dead']"
302,"['Ima, Soko ni Iru Boku', 'Tenkuu no Shiro Laputa', 'Fushigi no Umi no Nadia', 'Kidou Senshi Gundam', 'Ousama Ranking', 'Sentou Mecha Xabungle', 'Takarajima', 'Kaze no Tani no Nausicaä', 'Tsubasa Chronicle', 'Sinbad: Mahiru no Yoru to Fushigi no Mon', 'Giant Gorg', 'Turn A Gundam', 'Kemono no Souja Erin', 'Kujira no Kora wa Sajou ni Utau', 'Steamboy', 'Patapata Hikousen no Bouken', 'Giniro no Kami no Agito', 'Fantastic Children', 'Kaze wo Mita Shounen', 'Metropolis', 'Mary to Majo no Hana', 'Suisei no Gargantia', 'Green Legend Ran']"
48471,"['Vanitas no Karte', 'Youjo Senki', 'Planetes', 'Futatsu no Spica', 'Tsukuyomi: Moon Phase', 'Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?', 'Xenosaga The Animation', 'Plastic Memories', 'Uchuu Kyoudai', 'Shuumatsu no Izetta', 'Rocket Girls', 'Vampire in the Garden']"
1867,['Chikyuugai Shounen Shoujo']
46654,"['""Oshi no Ko""']"
32400,"['Bishoujo Yuugi Unit Crane Game Girls', 'Mahou Shoujo? Naria☆Girls']"
